element_type,osmid,amenity,diet:vegan,diet:vegetarian,name,opening_hours,organic,website,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,cuisine,source,source:date,old_name,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,email,delivery,description,smoking,takeaway,shop,survey:date,url,addr:housename,outdoor_seating,branch,facebook,image,mapillary,capacity,note,contact:phone,operator,payment:bitcoin,phone_1,bar,diet:mediterranean,diet:non-vegetarian,diet:omnivore,opening_hours:covid19,reservation,contact:email,contact:website,name:en,name:nl,ref:bag,alt_name,level,name:yue,name:zh,internet_access,diet:meat,name:es,short_name,craft,wikidata,wikipedia,check_date:opening_hours,vegan,payment:cash,payment:cryptocurrencies,payment:maestro,payment:visa_electron,delivery:covid19,microbrewery,toilets,fax,nodes,building,start_date,layer,note:BAG,fixme,indoor
way,219152303,restaurant,,,De Fuut,,,,,"POLYGON ((4.242193 52.0859293, 4.2420561 52.0858279, 4.2421421 52.0857866, 4.2422735 52.0858908, 4.242193 52.0859293))",'s-Gravenhage,,6,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897790,,,,,,,,,,,,,,,,,,,,,,"[2283499860, 2283499858, 2283499857, 2283499859, 2283499860]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,219152305,restaurant,,,La Cantina,,,https://www.lacantina.nl/,,"POLYGON ((4.2560799 52.0974708, 4.255779 52.0971943, 4.255919 52.0971389, 4.2562238 52.0974145, 4.2560799 52.0974708))",'s-Gravenhage,,1,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897781,,,,,,,,,,,,,,,,,,,,,,"[2283499896, 2283499894, 2283499893, 2283499895, 2283499896]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,219152309,restaurant,,,Strandpaviljoen De Staat,,,,,"POLYGON ((4.245707 52.0886605, 4.245534 52.0885008, 4.2456386 52.0884582, 4.2458107 52.0886147, 4.245707 52.0886605))",'s-Gravenhage,,3,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897784,,,,,,,,,,,,,,,,,,,,,,"[2283499872, 2283499870, 2283499869, 2283499871, 2283499872]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,219152311,restaurant,,,Strandpaviljoen Zuid,,,,,"POLYGON ((4.2504193 52.0925813, 4.2501529 52.0923972, 4.2502768 52.0923324, 4.2505339 52.0925165, 4.2504193 52.0925813))",'s-Gravenhage,,2,,Zuiderstrand,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000898030,,,,,,,,,,,,,,,,,,,,,,"[2283499879, 2283499877, 2283499875, 2283499878, 2283499879]",static_caravan,,,BAG straatnaam: Strand Zuid,,
way,219411657,restaurant,,,Naturel,,,https://www.naturel.info/,,"POLYGON ((4.2972378 52.124275, 4.2971109 52.1241927, 4.297326 52.124065, 4.2974512 52.1241494, 4.2972378 52.124275))",'s-Gravenhage,,2N,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,https://images.mapillary.com/rLXShWByfMDQCG3vs49Wjo/thumb-2048.jpg,https://www.mapillary.com/map/im/rLXShWByfMDQCG3vs49Wjo,,,,,,,,,,,,,,,,,518030000897502,,,,,,,,,,,,,,,,,,,,,,"[2285743924, 2285743923, 2285743905, 2285743915, 2285743924]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411658,restaurant,,,Strandtent ’t Puntje,,,,,"POLYGON ((4.3003274 52.1260735, 4.3002437 52.1261235, 4.300122 52.1260412, 4.3002763 52.125949, 4.3003986 52.1260328, 4.3003274 52.1260735))",'s-Gravenhage,,3N,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897973,Het Puntje,,,,,,,,,,,,,,,,,,,,,"[2285743975, 5734848847, 2285743968, 2285743967, 2285743970, 2285743975]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411659,restaurant,,,Boomerang,,,https://www.boomerangbeach.nl/,,"POLYGON ((4.2917459 52.1204188, 4.2915897 52.1203122, 4.2917011 52.1202477, 4.2915824 52.1201704, 4.2916509 52.1201308, 4.2917696 52.1202081, 4.2919101 52.120307, 4.2919275 52.1203189, 4.2917459 52.1204188))",'s-Gravenhage,,63,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897958,,,,,,,,,,,,,,,,,,,,,,"[2285743874, 2285743872, 5734959029, 5734959028, 5734959027, 2285743870, 2285743871, 5734959030, 2285743874]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411665,restaurant,,,DownUnderBeach,,,https://www.downunderbeach.nl/,,"POLYGON ((4.2939347 52.1218773, 4.2937596 52.1217641, 4.2937789 52.1217522, 4.2936942 52.1216964, 4.2938527 52.1215986, 4.2941157 52.121772, 4.2939347 52.1218773))",'s-Gravenhage,,1N,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897970,,,,,,,,,,,,,,,,,,,,,,"[2285743893, 5734848844, 5734848843, 5734848842, 2285743890, 2285743892, 2285743893]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411666,restaurant,,,Buiten,,,https://www.ganaarbuiten.nl/,,"POLYGON ((4.2935209 52.1215792, 4.2933153 52.1214508, 4.2934113 52.1213888, 4.2934779 52.1213489, 4.2936801 52.1214762, 4.2936135 52.1215161, 4.2935209 52.1215792))",'s-Gravenhage,,67,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897967,,,,,,,,,,,,,,,,,,,,,,"[2285743889, 2285743887, 2285743886, 5734848841, 5734848840, 2285743888, 2285743889]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411667,restaurant,,,Whoosah,,,https://whoosah.nl/,,"POLYGON ((4.2930539 52.1212126, 4.2930059 52.1212407, 4.2928277 52.1211187, 4.2929167 52.1210666, 4.2928034 52.120987, 4.2928756 52.1209447, 4.2931653 52.1211484, 4.2930539 52.1212126))",'s-Gravenhage,,66,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897964,,,,,,,,,,,,,,,,,,,,,,"[2285743885, 5734848839, 2285743883, 5734848838, 5734848837, 2285743882, 2285743884, 2285743885]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411668,restaurant,,,Zanzibar Beachclub,,,www.zanzibarbeachclub.nl,,"POLYGON ((4.2798661 52.1134147, 4.2796923 52.1132968, 4.2798631 52.1131962, 4.2800385 52.1133181, 4.2798661 52.1134147))",'s-Gravenhage,,33,2586ZZ,Strandweg,+31 70 352 1121,,BAG,2013-11-26,,,,,,,,,,,,,,,,,https://www.facebook.com/zanzibarbeachclub/,https://images.mapillary.com/gDUDuyLXgTPew8w5CitPE0/thumb-2048.jpg,https://www.mapillary.com/map/im/gDUDuyLXgTPew8w5CitPE0,,,,,,,,,,,,,,,,,518030000897907,,,,,,,,,,,,,,,,,,,,,,"[2285743758, 2285743755, 2285743754, 2285743756, 2285743758]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411672,restaurant,,,Summertime,,,www.summertimescheveningen.nl,,"POLYGON ((4.2800368 52.113537, 4.2798997 52.1134448, 4.2800645 52.1133465, 4.2802065 52.1134398, 4.2800368 52.113537))",'s-Gravenhage,,34,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897910,,,,,,,,,,,,,,,,,,,,,,"[2285743761, 2285743760, 2285743757, 2285743759, 2285743761]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411675,restaurant,,,World of Indigo,,,www.beachclub-de-karavaan.nl,,"POLYGON ((4.2920972 52.1206541, 4.2920558 52.1206776, 4.2919149 52.120584, 4.2919563 52.1205605, 4.2919455 52.1205533, 4.2920757 52.1204754, 4.2922326 52.1205794, 4.2920972 52.1206541))",'s-Gravenhage,,64,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897499,,,,,,,,,,,,,,,,,,,,,,"[2285743877, 5734959032, 5734959031, 5734959033, 5734959035, 5734959034, 2285743876, 2285743877]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411677,restaurant,,,Oase,,,www.oasebeachclub.com,,"POLYGON ((4.2901078 52.1194418, 4.2899729 52.1193802, 4.2900784 52.1192956, 4.2900919 52.1192845, 4.2900158 52.1192497, 4.290057 52.1192153, 4.2901171 52.1192424, 4.2901493 52.1192156, 4.2903036 52.1192849, 4.2901078 52.1194418))",'s-Gravenhage,,59,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000898009,,,,,,,,,,,,,,,,,,,,,,"[2285743869, 5734959003, 5734959006, 5734959005, 5734959004, 2285743866, 5734959007, 5734959008, 2285743868, 2285743869]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411678,restaurant,,,Beachclub Bora Bora,,,www.borabora.nl,limited,"POLYGON ((4.278758 52.1126415, 4.2786421 52.1125653, 4.278666 52.1125513, 4.2786472 52.1125384, 4.2787654 52.1124692, 4.2789033 52.1125643, 4.278758 52.1126415))",'s-Gravenhage,,29,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897895,,,,,,,,,,,,,,,,,,,,,,"[2285743739, 2285743736, 5734958860, 5734958859, 2285743734, 2285743735, 2285743739]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411679,restaurant,,,Werelds,,,,,"POLYGON ((4.2854469 52.117453, 4.2852247 52.1173229, 4.2853781 52.1172251, 4.2856003 52.1173597, 4.2854469 52.117453))",'s-Gravenhage,,53,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,Strandpaviljoen,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,518030000897496,,,,,,,,,,,,,,,,,,,,,,"[2285743841, 5734958941, 2570478755, 2285743840, 2285743841]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411685,restaurant,,,Beachclub Indigo,,,https://beachclubindigo.nl/,,"POLYGON ((4.2924807 52.1208513, 4.2923534 52.1207569, 4.2924323 52.1207148, 4.2923826 52.1206814, 4.2924363 52.1206528, 4.2926184 52.1207754, 4.2924807 52.1208513))",'s-Gravenhage,,65,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897961,,,,,,,,,,,,,,,,,,,,,,"[5734848836, 5734848835, 5734959041, 5734959040, 2285743878, 2285743880, 5734848836]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411687,restaurant,,,El Niño Beach Club,09:00-01:00,,https://www.elnino.nl/,,"POLYGON ((4.2792075 52.1129531, 4.2791873 52.1129392, 4.2792159 52.1129235, 4.2791101 52.1128505, 4.279086 52.1128637, 4.2790545 52.112842, 4.2792667 52.1127261, 4.279424 52.1128348, 4.2792075 52.1129531))",'s-Gravenhage,,31,2586ZZ,Strandweg,,international,BAG;local knowledge,2013-11-26,,,,,,,no,,,,,,,Strand Noord,yes,,,,,,,,,,,,,,,,,,,,,518030000897901,,,,,,,,,,,,,,,,,,,,,,"[5734958880, 5734958876, 5734958877, 5734958875, 5734958874, 2285743747, 2639973189, 2285743744, 5734958880]",commercial,,,BAG straatnaam: Strand Noord,,
way,219411688,restaurant,,,Strandtent Soomers,,,www.strandtentsoomers.nl,,"POLYGON ((4.2887737 52.1186304, 4.2889896 52.1187219, 4.2888525 52.1188356, 4.2887686 52.1188008, 4.2888011 52.1187735, 4.2886743 52.1187198, 4.2887737 52.1186304))",'s-Gravenhage,,57C,2586ZZ,Zwarte Pad,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897991,,,,,,,,,,,,,,,,,,,,,,"[2285743860, 2285743862, 2285743865, 2285743864, 2285743863, 2285743861, 2285743860]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411689,restaurant,,,Carlton Beachclub,,,https://www.carltonbeachclub.nl/,,"POLYGON ((4.285726 52.1176115, 4.2855702 52.1175222, 4.2856917 52.1174471, 4.285657 52.1174258, 4.2857265 52.1173824, 4.285916 52.1174956, 4.2858962 52.1175077, 4.286005 52.117575, 4.2858482 52.1176706, 4.2857394 52.1176033, 4.285726 52.1176115))",'s-Gravenhage,,55,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897949,,,,,,,,,,,,,,,,,,,,,,"[2285743847, 2285743846, 2285743844, 2285743843, 2285743842, 2285743845, 5734958944, 5734958943, 5734958942, 5734958945, 2285743847]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411690,restaurant,,,Zeezicht,,,www.zeezicht.nl,,"POLYGON ((4.2835785 52.1162997, 4.2834013 52.1161844, 4.2835905 52.1160784, 4.2837081 52.116157, 4.2835934 52.1162265, 4.2836455 52.1162631, 4.2835785 52.1162997))",'s-Gravenhage,,49,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897940,,,,,,,,,,,,,,,,,,,,,,"[2285743821, 2285743818, 2285743816, 2285743817, 2285743819, 2285743820, 2285743821]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411691,restaurant,,,Simonis,,,https://www.simonisvis.nl/,,"POLYGON ((4.281922 52.1148054, 4.2818043 52.1147276, 4.2819319 52.1146548, 4.28197 52.11468, 4.2820942 52.1146091, 4.2821813 52.1146667, 4.2822126 52.1147416, 4.2821913 52.1147538, 4.2821085 52.114699, 4.281922 52.1148054))",'s-Gravenhage,,41,2586ZZ,Strandweg,,fish_and_chips,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897928,,,,,,,,,,,,,,,,,,,,,,"[2285743804, 2285743803, 2285743800, 2285743802, 2285743798, 5734958921, 2285743801, 5734958922, 5734958923, 2285743804]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411692,restaurant,,,Peukie,,,https://peukie.nl/,,"POLYGON ((4.281506 52.1144837, 4.2813472 52.1143784, 4.2815439 52.1142666, 4.2817027 52.1143719, 4.281506 52.1144837))",'s-Gravenhage,,38,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897919,,,,,,,,,,,,,,,,,,,,,,"[2285743792, 2285743787, 2285743784, 2285743789, 2285743792]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411693,restaurant,,,Mood beach,,,https://www.moodbeach.nl/,,"POLYGON ((4.2812609 52.1142927, 4.2811386 52.1142149, 4.2810967 52.1142398, 4.2809858 52.1141692, 4.2809813 52.1141394, 4.2810001 52.1141029, 4.2810664 52.1140624, 4.2811189 52.1140601, 4.2811118 52.1140556, 4.2811523 52.1140316, 4.2811703 52.1140296, 4.2812125 52.1140421, 4.2812207 52.1140373, 4.2812927 52.1140831, 4.2812423 52.114113, 4.2813975 52.1142117, 4.2812609 52.1142927))",'s-Gravenhage,,36,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897976,,,,,,,,,,,,,,,,,,,,,,"[2285743783, 5734958913, 5734958912, 5734958911, 5734958909, 2285743780, 5734958910, 5734958920, 5734958915, 5734958914, 2285743777, 5734958916, 5734958917, 5734958918, 5734958919, 2285743779, 2285743783]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411694,restaurant,,,Panama,,,www.beachclubpeanuts.nl,,"POLYGON ((4.2842137 52.1167474, 4.2840919 52.1166706, 4.2842463 52.1165783, 4.2843681 52.1166551, 4.2842137 52.1167474))",'s-Gravenhage,,51,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897946,,,,,,,,,,,,,,,,,,,,,,"[2285743837, 2285743834, 2285743829, 2285743835, 2285743837]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411696,restaurant,,,Patagonia Beach,,,www.patagoniabeach.nl,,"POLYGON ((4.2870327 52.117907, 4.2870927 52.1178618, 4.2873823 52.1180133, 4.2872435 52.1181101, 4.2871715 52.1180764, 4.2872435 52.1180185, 4.2870327 52.117907))",'s-Gravenhage,,57A,2586ZZ,Zwarte Pad,0622847873,,BAG,2013-11-26,,,,,,info@patagoniabeach.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897988,,,,,,,,,,,,,,,,,,,,,,"[2285743849, 2285743848, 2285743850, 2285743853, 2285743852, 2285743851, 2285743849]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411698,restaurant,,,Manta Beach,Mo-Sa 08:00-20:00,,,,"POLYGON ((4.2883945 52.1183983, 4.2883915 52.1183972, 4.2882858 52.1184974, 4.2882178 52.1184728, 4.2882359 52.118455, 4.2881596 52.1184264, 4.2881086 52.1184777, 4.2879933 52.1184346, 4.2880443 52.1183832, 4.2879705 52.1183567, 4.288038 52.1182859, 4.2881118 52.1183125, 4.2881268 52.1182969, 4.2883945 52.1183983))",'s-Gravenhage,,57B,2586JL,Zwarte Pad,,international,BAG;local knowledge,2013-11-26,,,,,,,,,,,,,,,yes,,,,,500,,,,,,,,,,,,,,,,518030000897994,,,,,,,,,,,,,,,,,,,,,,"[2285743856, 5734958970, 5734958969, 5734958968, 5734958967, 5734958966, 5734958965, 5734958964, 2285743855, 5734958962, 5734958961, 5734958963, 2285743854, 2285743856]",commercial,,,BAG straatnaam: Strand Noord,,
way,219411699,restaurant,,,Day by day,,,https://www.daybydaybeach.nl/,,"POLYGON ((4.2803999 52.1137765, 4.2802652 52.1136925, 4.2803874 52.1136162, 4.2804 52.1136246, 4.2804379 52.1136058, 4.2805179 52.1136582, 4.2805527 52.1136382, 4.2805927 52.113666, 4.2803999 52.1137765))",'s-Gravenhage,,35,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897913,,,,,,,,,,,,,,,,,,,,,,"[2285743769, 2285743768, 2285743763, 2285743764, 2285743762, 2285743766, 2285743765, 2285743767, 2285743769]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411700,restaurant,,,ElBully,,,www.elbully.nl,,"POLYGON ((4.2838832 52.1165022, 4.2837328 52.1164008, 4.2837701 52.1163779, 4.2838118 52.1164017, 4.2839473 52.116324, 4.2839919 52.1163532, 4.2839964 52.116388, 4.2840411 52.1164172, 4.2838832 52.1165022))",'s-Gravenhage,,50,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897943,El Bully,,,,,,,,,,,,,,,,,,,,,"[2285743830, 2285743826, 2285743824, 2285743827, 2285743822, 2285743823, 2285743825, 2285743828, 2285743830]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411701,restaurant,,,De Golfslag,,,www.golfslag.nl,,"POLYGON ((4.2808223 52.1140579, 4.2806359 52.113934, 4.2808239 52.1138274, 4.2808922 52.1138728, 4.2808771 52.1138814, 4.2809339 52.1139192, 4.2809033 52.1139366, 4.2809645 52.1139773, 4.2808223 52.1140579))",'s-Gravenhage,,35A,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897916,,,,,,,,,,,,,,,,,,,,,,"[2285743778, 2285743774, 2285743770, 2285743771, 2285743772, 2285743773, 2285743775, 2285743776, 2285743778]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411702,restaurant,,,Grand Plage,,,www.grandplage.com,,"POLYGON ((4.2823469 52.1150875, 4.2820852 52.1149097, 4.282172 52.1148616, 4.2822101 52.1148876, 4.2822826 52.1148475, 4.2825058 52.1149996, 4.2823469 52.1150875))",'s-Gravenhage,,42-43,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897931;518030000898000,,,,,,,,,,,,,,,,,,,,,,"[2285743812, 2285743807, 5734958924, 2285743808, 2285743805, 2285743809, 2285743812]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411703,restaurant,,,Wensveen,,,www.wensveenscheveningen.com,,"POLYGON ((4.2817679 52.1146606, 4.2816926 52.1146106, 4.2817211 52.1145943, 4.2817057 52.1145841, 4.281834 52.1145112, 4.2817667 52.1144665, 4.2818326 52.1144291, 4.2819907 52.114534, 4.2817679 52.1146606))",'s-Gravenhage,,40,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897925,,,,,,,,,,,,,,,,,,,,,,"[2285743799, 2285743797, 2285743796, 2285743795, 2285743793, 2285743791, 2285743790, 2285743794, 2285743799]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,219411704,restaurant,,,Oceans,,,,,"POLYGON ((4.2795342 52.1131416, 4.2793443 52.1130135, 4.2794129 52.1129751, 4.279487 52.1130251, 4.2796169 52.1129525, 4.2797327 52.1130305, 4.2795342 52.1131416))",'s-Gravenhage,,32,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,Strandpaviljoen,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,518030000897904,,,,,,,,,,,,,,,,,,,,,,"[2285743753, 2285743750, 5734958878, 5734958879, 2285743748, 2285743749, 2285743753]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,250674962,restaurant,,,Wokrestaurant Rosarium Westbroekpark,Mo 15:00-22:30; Tu 12:00-22:30; We 12:00-22:30; Th 12:00-22:30; Fr 12:00-23:00; Sa-Su 12:00-23:00,,http://westbroekpark.nl/,,"POLYGON ((4.2906566 52.1054227, 4.2906091 52.1054183, 4.2906107 52.1054125, 4.2906056 52.105412, 4.2906235 52.1053421, 4.2905812 52.1053064, 4.2905101 52.1052995, 4.2904527 52.1053255, 4.2904502 52.1053334, 4.2903547 52.1053242, 4.2903572 52.1053136, 4.2902423 52.1053022, 4.2902241 52.1053009, 4.2901927 52.105431, 4.2902237 52.1054338, 4.2902178 52.1054634, 4.2902112 52.1054628, 4.2902106 52.1054652, 4.2902775 52.1054719, 4.2902804 52.1054612, 4.2903094 52.105464, 4.2903065 52.1054747, 4.2903047 52.105498, 4.2904069 52.1055079, 4.2904049 52.1055162, 4.290433 52.1055192, 4.2904298 52.1055287, 4.2905925 52.1055437, 4.2906319 52.1055146, 4.2906457 52.1054672, 4.2906566 52.1054227))",'s-Gravenhage,,35,2587BK,Kapelweg,+31 70 354 6072,chinese,BAG,2013-09-01;2013-11-26,,,,,,,,,,,,,,,,,https://www.facebook.com/RosariumWok/,https://images.mapillary.com/kFsGQ5O6d0AdbTdhcSgv8Y/thumb-2048.jpg,https://www.mapillary.com/map/im/kFsGQ5O6d0AdbTdhcSgv8Y,,,,,,,,,,,,,,,,,0518100000227087,,,,,,,,,,,,,,,,,,,,,,"[2590940313, 2570659624, 2570659597, 2570659595, 2570631128, 2570630875, 2570630831, 2570631012, 2570631056, 2570631008, 2570630920, 2570630849, 2570630840, 2570659670, 2570659684, 2570659798, 2570659796, 2570659810, 2570659836, 2570659789, 2570659802, 2570659850, 2570659988, 2570660080, 2570660178, 2570660227, 2570660313, 2570660409, 2570660161, 2570659817, 2590940313]",residential,1925,,,,
way,253119992,restaurant,,,Strandclub WIJ,,,,,"POLYGON ((4.2634146 52.1024553, 4.2636705 52.1023516, 4.2634351 52.1021324, 4.2634008 52.1021463, 4.2633625 52.1021106, 4.2632857 52.1021417, 4.2633096 52.102164, 4.2631668 52.1022219, 4.263175 52.1022295, 4.2630643 52.1022743, 4.263046 52.1022817, 4.2631334 52.1023632, 4.2631514 52.1023559, 4.2632605 52.1023117, 4.2634146 52.1024553))",'s-Gravenhage,,1,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,,,,,,www.facebook.com/strandclubwij,,,,,,,,,,,,,,,,,,,,,,,518030000897835,Minderik Meerwij,,,,,,,,,,,,,,,,,,,,,"[2590959839, 2590959830, 5736359950, 5736359951, 5736359953, 5736359952, 5736359954, 5736359955, 5736359956, 2590959829, 5736359958, 5736359957, 5736359960, 5736359959, 2590959839]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,253119993,restaurant,,,Xiringuito,,,,,"POLYGON ((4.2684098 52.1061508, 4.2686653 52.1060479, 4.2685277 52.105919, 4.2684087 52.105967, 4.2682722 52.1060219, 4.2684098 52.1061508))",'s-Gravenhage,,11,2586ZZ,Strandweg,,,BAG,2013-11-26,,,,,,,,Strandpaviljoen,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,518030000897853,,,,,,,,,,,,,,,,,,,,,,"[2590959879, 2590959878, 2590959869, 2590959876, 2590959877, 2590959879]",yes,,,BAG straatnaam: Strand Noord,,
way,253119994,restaurant,,,Beachclub Copacabana,,,www.beachclub-copacabana.nl,yes,"POLYGON ((4.2699479 52.1073579, 4.2701792 52.1072754, 4.2700549 52.107144, 4.2698236 52.1072266, 4.2699479 52.1073579))",'s-Gravenhage,,12,2586ZZ,Strandweg,,,BAG,2013-11-26,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897856,,,,,,,,,,,,,,,,,,,,,,"[2590959884, 2590959882, 2590959880, 2590959881, 2590959884]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,253119995,restaurant,,,Boonoonoonoos,,,http://www.boonoonoonoos.nl/,yes,"POLYGON ((4.2702806 52.1076022, 4.2704444 52.1075052, 4.2702671 52.1073923, 4.2701033 52.1074893, 4.2702806 52.1076022))",'s-Gravenhage,,15,2586ZZ,Strandweg,,,BAG,2013-11-26,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897859,,,,,,,,,,,,,,,,,,,,,,"[2590959887, 2590959886, 2590959883, 2590959885, 2590959887]",static_caravan,,,BAG straatnaam: Strand Noord,,
way,253119996,restaurant,,,Bandu Beach,Mo-Su 09:00-00:00,,https://www.bandubeach.nl/,yes,"POLYGON ((4.274957 52.110147, 4.2749113 52.1100974, 4.2748883 52.1101045, 4.27477 52.109969, 4.2746026 52.1100195, 4.2747178 52.1101569, 4.2746971 52.1101642, 4.2747411 52.1102155, 4.274957 52.110147))",'s-Gravenhage,,16,2586ZZ,Strandweg,0703547042,fish,BAG,2013-11-26,,no,,,,events@bandubeach.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518030000897862,Strandpaviljoen Veronica,,,,,,,,,,,,,,,,,,,,,"[2590959899, 3857278955, 3857278956, 2590959896, 2590959897, 3857279458, 3857279459, 2590959901, 2590959899]",static_caravan,,,BAG straatnaam: Strand Noord,,
